926
2555.46 2292.25 2.27664 0
2559.08 2278.01 1.98807 0
2563.53 2264.64 1.59842 0
2569.44 2252.51 1.13089 0
2576.08 2241.17 0.602812 0
2583.81 2231.03 0.0429978 0
2592.07 2221.31 -0.540743 0
2601.5 2212.3 -1.1374 0
2611.11 2204.15 -1.69282 0
2621.37 2196.12 -2.22212 0
2632.07 2188.61 -2.68989 0
2642.83 2181.28 -3.0749 0
2653.72 2174.08 -3.3625 0
2664.6 2167.05 -3.53364 0
2676.09 2159.46 -3.57832 0
2686.47 2152.52 -3.47236 0
2696.85 2145.1 -3.2278 0
2706.93 2137.56 -2.86989 0
2716.7 2129.47 -2.41359 0
2726.12 2120.9 -1.88064 0
2735.05 2111.73 -1.29055 0
2743.66 2101.79 -0.653341 0
2751.43 2091.12 -0.00587988 0
2758.76 2079.43 0.654521 0
2765.17 2066.97 1.28318 0
2770.88 2053.57 1.87129 0
2775.83 2038.72 2.41353 0
2779.5 2023.02 2.86373 0
2780.07 2020.26 2.92354 0
2782.71 2005.75 3.22701 0
2783.22 2000.04 3.30318 0
2784.37 1986.93 3.47359 0
2784.67 1977.39 3.52486 0
2784.97 1969.79 3.56539 0
2784.96 1964.88 3.5813 0
2784.81 1961.89 3.5813 0
2784.5 1959.03 3.5813 0
2783.55 1955.25 3.5813 0
2782.64 1952.6 3.5813 0
2781.57 1948.93 3.5813 0
2781.06 1945.7 3.5813 0
2781.06 1943.62 3.5813 0
2781.06 1927.39 3.61646 0
2781.07 1914.79 4.14771 0
2781.12 1913.49 4.25952 0
2781.12 1899.2 5.49268 0
2781.11 1886.07 6.88916 0
2781.11 1873.26 8.17114 0
2781.11 1864.88 8.91504 0
2781.06 1853.28 9.58911 0
2781.06 1844.58 9.82227 0
2781.06 1834.93 9.82227 0
2781.06 1825.23 9.82227 0
2781.06 1816.16 9.82227 0
2781.08 1808.86 9.82227 0
2780.98 1799.0 9.82227 0
2780.98 1788.71 9.82227 0
2780.98 1777.33 9.82227 0
2780.98 1768.52 9.82227 1
2780.98 1758.13 9.82227 0
2780.98 1743.79 9.82227 0
2780.98 1734.83 9.82227 0
2780.98 1728.13 9.82227 0
2780.98 1722.6 9.82227 0
2780.99 1718.28 9.82212 0
2780.97 1716.03 9.82212 0
2780.97 1711.37 9.82212 0
2780.97 1707.28 9.82212 0
2780.97 1703.6 9.82212 0
2780.97 1700.0 9.82212 0
2781.0 1696.28 9.82212 0
2781.06 1690.78 9.82212 0
2781.06 1685.65 9.82212 0
2781.07 1680.0 9.82212 0
2781.07 1674.8 9.82212 0
2781.06 1670.01 9.82212 0
2781.06 1666.37 9.82212 0
2781.06 1661.24 9.82212 0
2781.06 1658.69 9.82222 0
2781.2 1654.48 9.82222 0
2781.37 1650.16 9.82222 0
2781.81 1646.49 9.82222 0
2782.73 1642.78 9.82222 0
2784.66 1639.29 9.82222 0
2787.51 1635.2 9.82222 0
2792.23 1629.21 9.82222 0
2799.47 1620.96 9.82222 0
2805.65 1613.36 9.82222 0
2811.04 1606.86 9.82222 0
2816.99 1599.41 9.82222 0
2823.73 1592.13 9.82222 0
2829.99 1584.33 9.82222 0
2835.63 1576.03 9.82222 0
2840.72 1567.34 9.82222 0
2845.39 1558.47 9.82222 0
2849.52 1549.35 9.82222 0
2853.13 1540.19 9.82222 0
2856.25 1531.03 9.82222 0
2858.87 1522.05 9.82222 0
2861.01 1513.13 9.82222 0
2862.67 1504.48 9.82222 0
2863.82 1496.24 9.82222 0
2864.46 1488.39 9.82222 0
2864.8 1483.23 9.82222 0
2864.79 1443.23 9.82212 0
2864.81 1339.26 9.82212 0
2864.79 1275.23 9.82226 1
2864.77 1239.22 9.82212 0
2864.8 1223.22 9.82209 0
2863.06 1213.11 9.67756 0
2859.71 1201.67 9.7005 0
2854.94 1188.44 9.72052 0
2848.94 1173.8 9.73786 0
2841.76 1158.17 9.75202 0
2833.74 1141.74 9.76618 0
2824.83 1125.04 9.77912 0
2815.42 1108.31 9.79328 0
2805.54 1091.93 9.81208 0
2781.99 1060.04 10.9886 0
2773.97 1048.94 10.4278 0
2768.24 1038.42 10.2513 0
2765.13 1029.13 9.93343 0
2764.79 1023.27 9.9305 0
2764.76 983.25 9.89683 0
2764.79 743.265 9.89681 0
2765.28 528.717 7.71153 0
2765.4 472.755 7.28955 0
2764.91 442.76 6.90308 0
2764.95 407.45 6.69116 0
2765.44 378.796 6.70239 0
2765.28 349.485 6.71411 0
2765.19 323.324 6.99316 0
2765.33 295.259 7.28955 0
2767.32 281.642 7.28955 0
2771.09 267.7 7.94019 0
2781.32 239.502 8.55542 0
2793.07 208.589 10.4788 0
2801.55 181.009 13.6711 0
2805.72 167.824 15.5017 0
2810.5 153.684 17.4443 0
2813.83 141.86 19.1553 0
2816.88 128.252 21.1196 0
2820.73 105.331 24.0115 0
2823.47 85.2643 25.4316 0
2825.9 64.1858 26.0505 0
2827.61 36.3344 26.9102 0
2828.1 -80.3812 32.752 0
2828.3 -92.6786 32.9927 0
2827.78 -104.365 33.2219 0
2826.92 -112.042 32.9824 0
2825.17 -120.203 32.7205 0
2822.26 -129.66 32.0322 0
2817.87 -141.141 31.2476 0
2812.63 -153.236 30.1921 0
2806.93 -166.687 29.0149 0
2799.7 -181.354 27.5608 0
2793.03 -194.675 26.23 0
2785.43 -208.474 24.7351 0
2777.32 -223.324 23.1235 0
2769.43 -238.363 21.321 0
2763.1 -250.247 19.885 0
2758.99 -257.665 19.0278 0
2755.34 -263.577 18.3562 0
2750.31 -269.714 17.6431 0
2744.43 -274.619 17.072 0
2737.84 -277.996 16.5652 0
2730.29 -280.566 16.1277 0
2720.58 -283.912 15.571 0
2695.26 -290.208 14.4617 0
2672.26 -293.692 13.4401 0
2649.13 -295.316 12.7539 0
2624.78 -294.774 12.5122 0
2600.62 -292.793 12.9551 0
2583.51 -290.688 13.5181 0
2566.63 -287.652 14.1856 0
2549.74 -285.007 14.6684 0
2532.91 -282.775 15.3154 0
