300
-2253.64 39.722 34.1691 0
-2254.46 19.722 34.1691 0
-2254.99 -0.278046 34.1691 0
-2255.52 -20.278 34.1691 0
-2255.52 -40.278 34.1691 0
-2255.52 -60.278 34.1691 0
-2254.43 -63.3415 34.1691 0
-2254.27 -63.7224 34.1691 0
-2252.66 -66.2545 34.1691 0
-2249.4 -68.5734 34.1691 0
-2246.9 -69.9407 34.1691 0
-2243.81 -70.1881 34.1691 0
-2237.2 -70.1619 34.1691 0
-2197.2 -70.1143 34.1691 0
-2174.91 -70.1135 34.1691 0
-2171.84 -69.201 34.1691 0
-2169.91 -67.7861 34.1691 0
-2168.24 -65.8773 34.1691 0
-2167.08 -63.628 34.1691 0
-2166.72 -60.278 34.1691 0
-2166.68 -39.7372 34.1691 0
-2166.69 -19.7372 34.1691 0
-2166.69 0.262848 34.1691 0
-2166.61 20.2888 34.1691 0
-2165.75 23.7207 34.1691 0
-2164.01 27.2007 34.1691 0
-2161.31 29.6513 34.1691 0
-2157.2 30.6228 34.1691 0
-2137.2 30.4136 34.1691 0
-2117.2 30.4091 34.1691 0
-2097.2 30.4803 34.1691 0
-2077.2 30.4803 34.1691 0
-2057.2 30.4803 34.1691 0
-2037.2 30.4804 34.1691 0
-2017.19 28.8464 31.8122 0
-2013.69 28.5641 31.8122 0
-2010.75 29.5707 31.8122 0
-2008.87 31.5091 31.8122 0
-2007.56 34.017 31.8122 0
-2006.83 36.1189 31.8122 0
-2006.65 38.3957 31.8122 0
-2006.62 58.3957 28.9764 0
-2006.55 78.3957 26.5352 0
-2006.55 98.3957 26.5352 0
-2006.55 118.396 26.5352 0
-2006.55 138.396 26.5352 0
-2006.55 158.396 26.5352 0
-2006.55 178.396 26.5352 0
-2006.55 218.396 26.5352 0
-2006.6 238.396 27.8899 0
-2004.94 258.396 29.7467 0
-2004.21 278.396 32.2618 0
-2003.93 297.421 33.6711 0
-2003.73 310.352 34.019 0
-2003.72 333.417 34.019 0
-2003.74 358.396 34.019 0
-2003.74 398.396 34.019 0
-2003.74 418.396 34.019 0
-2003.74 438.396 34.019 0
-2003.74 458.396 34.0409 0
-2003.74 478.396 34.0409 0
-2003.75 494.196 34.0191 0
-2003.75 514.196 34.0191 0
-2003.75 531.153 34.0191 0
-2003.83 533.396 34.0191 0
-2001.32 553.388 34.019 0
-2001.23 556.34 34.019 0
-2001.18 578.396 34.0191 0
-2001.13 593.352 34.019 0
-2001.03 595.36 34.019 0
-2000.75 597.258 34.019 0
-1999.14 599.919 34.019 0
-1996.23 601.911 34.019 0
-1993.89 602.853 34.019 0
-1991.62 603.314 34.019 0
-1808.03 603.325 34.0191 0
-1805.3 603.325 33.9903 0
-1802.92 603.325 33.771 0
-1766.69 603.325 27.0784 0
-1750.02 603.325 24.0928 0
-1748.09 603.325 23.8527 0
-1746.24 603.444 23.7402 0
-1732.96 606.356 23.7401 0
-1722.01 613.199 23.7401 0
-1714.48 623.068 23.7401 0
-1711.6 635.896 23.7401 0
-1711.63 718.803 23.7401 0
-1711.09 722.744 23.7401 0
-1709.56 725.376 23.7401 0
-1706.69 727.429 23.7401 0
-1701.68 728.891 23.7401 0
-1698.75 728.857 23.492 0
-1645.86 728.857 13.9268 0
-1642.86 728.857 13.5558 0
-1640.02 728.857 13.4613 0
-1623.69 728.857 13.4613 0
-1620.92 728.857 13.5016 0
-1618.17 728.857 13.2132 0
-1581.71 728.857 6.52066 0
-1571.49 728.857 6.03498 0
-1555.4 728.857 6.03747 0
-1551.43 729.572 6.03747 0
-1548.26 731.554 6.03747 0
-1546.07 734.936 6.03747 0
-1544.06 743.792 6.03747 0
-1535.11 833.71 6.03747 0
-1536.63 839.678 6.03747 0
-1539.32 843.865 6.03747 0
-1540.38 844.716 6.03748 0
-1543.25 846.77 6.03746 0
-1548.21 848.34 6.03747 0
-1551.68 849.014 6.03747 0
-1569.95 849.008 6.06694 0
-1589.91 849.0 6.54197 0
-1609.91 848.985 6.54197 0
-1627.21 848.957 6.54197 0
-1630.34 848.957 6.863 0
-1634.23 848.957 8.05595 0
-1668.97 848.957 22.4595 0
-1670.96 848.957 23.2024 0
-1673.59 848.957 23.7573 0
-1676.11 848.957 23.8021 0
-1804.94 848.992 23.7402 0
-1808.22 848.991 23.9188 0
-1811.59 848.991 24.6958 0
-1845.38 848.991 33.2913 0
-1847.37 848.991 33.8266 0
-1848.94 848.991 34.0802 0
-1850.88 848.991 34.0938 0
-1910.59 848.979 34.019 0
-1912.98 848.979 34.0328 0
-1915.33 848.979 34.3503 0
-1967.56 848.979 43.8187 0
